address,bbl,bbl_source,bin,building_id,building_name,district,footprint_area,footprint_verts,height_source,is_context,lat,lod_tier,lon,match_area_ratio,match_confidence,match_distance_m,min_height,osm_building_type,osm_id,osm_levels,osm_type,postcode,roof_height,x_m,y_m
215 Plymouth Street,,,,49532,,Context,379.2,5,tag,1,40.7038222,block,-73.9848713,,none,,0.0,yes,250387076,,way,11201,16.1,-1422.15,-8423.28
,,,,49533,,Context,3816.2,4,tag,1,40.7027875,block,-73.9871515,,none,,0.0,yes,250387088,,way,,36.9,-1614.36,-8537.7
110 Jay Street,,,,49534,,Context,351.6,4,tag,1,40.7013681,block,-73.986949,,none,,0.0,yes,250387092,,way,11201,29.6,-1597.29,-8694.64
200 Water Street,,,,49535,,Context,976.2,4,tag,1,40.7028784,block,-73.9857669,,none,,0.0,yes,250387094,,way,11201,18.2,-1497.64,-8527.64
,,,,49536,,Context,4074.5,5,tag,1,40.7041065,district,-73.9870661,,none,,0.0,office,250387097,,way,,49.8,-1607.16,-8391.85
53 Bridge Street,,,,49537,,Context,1148.0,4,tag,1,40.702827,district,-73.9843426,,none,,0.0,yes,250387103,,way,11201,49.8,-1377.58,-8533.32
,,,,49538,,Context,303.5,6,tag,1,40.7051333,block,-73.9792871,,none,,0.0,yes,250387116,,way,,12.3,-951.44,-8278.31
,,,,49539,,Context,715.9,6,tag,1,40.7032187,block,-73.9849106,,none,,0.0,yes,250387118,,way,,28.6,-1425.46,-8490.01
,,,,49540,,Context,1465.4,6,tag,1,40.7049573,block,-73.9797961,,none,,0.0,yes,250387121,,way,,38.1,-994.34,-8297.77
,,,,49541,,Context,577.0,6,tag,1,40.7022483,block,-73.9873958,,none,,0.0,yes,250387130,,way,,25.4,-1634.95,-8597.32
,,,,49542,,Context,775.9,5,tag,1,40.7040485,block,-73.9858572,,none,,0.0,yes,250387142,,way,,19.1,-1505.25,-8398.26
295 Front Street,,,,49543,,Context,1112.1,7,tag,1,40.7024629,block,-73.9814691,,none,,0.0,yes,250387152,,way,11201,31.7,-1135.37,-8573.59
51 Jay Street,,,,49544,,Context,2480.7,6,tag,1,40.703406,block,-73.9862756,,none,,0.0,yes,250387154,,way,11201,19.8,-1540.52,-8469.3
,,,,49545,,Context,862.1,6,tag,1,40.7042294,block,-73.9862354,,none,,0.0,apartments,250387162,,way,,21.9,-1537.14,-8378.25
59 Hudson Avenue,,,,49546,,Context,155.8,8,tag,1,40.7031554,block,-73.9808837,,none,,0.0,yes,250387172,,way,11201,15.4,-1086.02,-8497.01
,,,,49547,,Context,439.8,8,tag,1,40.7025452,block,-73.9840457,,none,,0.0,yes,250387175,,way,,25.6,-1352.56,-8564.49
358 Bainbridge Street,,,,49548,,Brooklyn,240.0,5,tag,1,40.6817367,block,-73.9223081,,none,,0.0,apartments,250387480,4,way,11233,13.6,3851.56,-10865.37
,,,,49549,Bethany Presbyterian Church,Brooklyn,391.4,14,tag,1,40.6834543,block,-73.9203526,,none,,0.0,yes,250390716,,way,,14.9,4016.39,-10675.45
640 MacDonough Street,,,,49550,,Brooklyn,227.4,15,tag,1,40.6834346,block,-73.9207819,,none,,0.0,apartments,250391186,,way,11233,14.4,3980.21,-10677.62
,,,,49551,,Brooklyn,160.5,11,tag,1,40.6835265,block,-73.9199538,,none,,0.0,apartments,250391320,3,way,,12.1,4050.01,-10667.46
,,,,49552,,Brooklyn,196.3,5,tag,1,40.6832021,block,-73.9226039,,none,,0.0,apartments,250391352,,way,,15.7,3826.63,-10703.33
84 Front Street,,,,49553,,Context,576.0,4,tag,1,40.7023457,block,-73.9891537,,none,,0.0,yes,250398960,,way,11201,37.0,-1783.14,-8586.55
85 Adams Street,,,,49554,,Context,760.7,8,tag,1,40.7017579,district,-73.9882722,,none,,0.0,yes,250398962,,way,11201,86.2,-1708.83,-8651.54
,,,,49555,Gair Building,Context,2920.8,5,tag,1,40.7020783,district,-73.9899596,,none,,0.0,yes,250398973,,way,,59.0,-1851.06,-8616.11
,,,,49556,,Context,422.9,7,tag,1,40.7023094,block,-73.9894302,,none,,0.0,yes,250398975,,way,,36.6,-1806.44,-8590.56
55 Prospect Street,,,,49557,,Context,1900.0,6,tag,1,40.7008954,district,-73.9881929,,none,,0.0,commercial,250398977,,way,11201,45.7,-1702.14,-8746.92
,,,,49558,,Context,777.4,10,tag,1,40.7008784,block,-73.9875089,,none,,0.0,yes,250398980,,way,,34.7,-1644.49,-8748.79
,,,,49559,,Context,700.9,7,tag,1,40.7027453,block,-73.9912643,,none,,0.0,yes,250402635,,way,,23.5,-1961.04,-8542.36
1 Main Street,,,,49560,Clocktower Building,Context,2612.9,11,tag,1,40.7035468,district,-73.9902235,,none,,0.0,yes,250402641,,way,11201,80.9,-1873.31,-8453.74
,,,,49561,,Context,525.5,6,tag,1,40.7033846,block,-73.9893528,,none,,0.0,yes,250402643,,way,,43.6,-1799.91,-8471.67
37 Main Street,,,,49562,,Context,1034.5,10,tag,1,40.7030429,district,-73.9903661,,none,,0.0,yes,250402645,,way,11201,55.3,-1885.33,-8509.45
,,,,49563,,Context,2079.6,12,tag,1,40.7028747,district,-73.989923,,none,,0.0,yes,250402647,,way,,46.2,-1847.98,-8528.05
,,,,49564,,Context,325.8,8,tag,1,40.7027039,block,-73.990927,,none,,0.0,yes,250402649,,way,,36.6,-1932.61,-8546.94
66 Water Street,,,,49565,,Context,961.0,13,tag,1,40.7030375,block,-73.9914092,,none,,0.0,yes,250402651,,way,11201,17.9,-1973.26,-8510.05
,,,,49566,,Context,3955.4,5,tag,1,40.7028399,block,-73.9890922,,none,,0.0,yes,250402658,,way,,38.3,-1777.95,-8531.91
62 Water Street,,,,49567,,Context,182.9,4,tag,1,40.7030977,block,-73.9915974,,none,,0.0,yes,250402660,,way,11201,15.7,-1989.12,-8503.39
,,,,49568,,Context,1119.8,6,tag,1,40.7034732,block,-73.9898128,,none,,0.0,yes,250402663,,way,,26.4,-1838.69,-8461.87
30 Main Street,,,,49569,,Context,1374.9,5,tag,1,40.7030306,district,-73.9910022,,none,,0.0,yes,250402667,,way,11201,49.5,-1938.95,-8510.82
,,,,49570,,Context,1069.8,6,tag,1,40.7027565,block,-73.9903934,,none,,0.0,yes,250402669,,way,,44.9,-1887.63,-8541.12
,,,,49571,,Context,421.5,7,tag,1,40.7037507,block,-73.9898597,,none,,0.0,yes,250402671,,way,,19.5,-1842.64,-8431.19
,,,,49572,,Context,1326.1,7,tag,1,40.7036486,block,-73.9891851,,none,,0.0,yes,250402672,,way,,24.8,-1785.78,-8442.48
1087 Broadway,,,,49573,,Brooklyn,161.9,5,tag,1,40.6945733,block,-73.9305075,,none,,0.0,apartments,250405759,3,way,11221,12.9,3160.4,-9445.97
,,,,49574,,Brooklyn,363.2,8,tag,1,40.6957271,block,-73.9325414,,none,,0.0,yes,250405786,,way,,15.9,2988.95,-9318.39
,,,,49575,,Brooklyn,195.6,5,tag,1,40.6949747,block,-73.9312435,,none,,0.0,yes,250405797,,way,,17.2,3098.36,-9401.59
1065 Broadway,,,,49576,,Brooklyn,380.7,5,tag,1,40.6950704,block,-73.9313068,,none,,0.0,apartments,250405801,,way,11221,17.1,3093.02,-9391.01
1079 Broadway,,,,49577,,Brooklyn,158.3,4,tag,1,40.6946808,block,-73.9307,,none,,0.0,yes,250405813,4,way,11221,15.6,3144.17,-9434.08
1085 Broadway,,,,49578,,Brooklyn,397.4,5,tag,1,40.6946486,block,-73.9305832,,none,,0.0,apartments,250405817,3,way,11221,13.0,3154.02,-9437.65
1101 Broadway,,,,49579,,Brooklyn,175.7,4,tag,1,40.6943315,block,-73.9300229,,none,,0.0,yes,250405838,,way,11221,18.4,3201.25,-9472.71
1150 Myrtle Avenue,,,,49580,,Brooklyn,161.0,6,tag,1,40.6969044,block,-73.934128,,none,,0.0,yes,250405861,,way,11221,13.8,2855.21,-9188.21
1152 Myrtle Avenue,,,,49581,,Brooklyn,131.6,4,tag,1,40.6969364,block,-73.9340419,,none,,0.0,yes,250405863,,way,11221,13.0,2862.47,-9184.67
1154 Myrtle Avenue,,,,49582,,Brooklyn,226.5,5,tag,1,40.6968891,block,-73.9339404,,none,,0.0,yes,250405865,,way,11221,12.9,2871.02,-9189.9
1155 DeKalb Avenue,,,,49583,EBC High School for Public Service - Bushwick,Brooklyn,1539.1,4,tag,1,40.6947085,block,-73.9293033,,none,,0.0,school,250405869,,way,11221,26.7,3261.9,-9431.02
1156 Myrtle Avenue,,,,49584,,Brooklyn,137.1,4,tag,1,40.6969563,block,-73.9338607,,none,,0.0,yes,250405873,,way,11221,12.6,2877.74,-9182.48
1163 Myrtle Avenue,,,,49585,,Brooklyn,227.3,8,tag,1,40.6972862,block,-73.9344355,,none,,0.0,yes,250405887,,way,11206,12.2,2829.29,-9145.99
12 Jefferson Street,,,,49586,,Brooklyn,148.5,6,tag,1,40.6973601,block,-73.9346998,,none,,0.0,yes,250405932,,way,11206,13.0,2807.01,-9137.82
15 Troutman Street,,,,49587,,Brooklyn,137.6,9,tag,1,40.6976066,block,-73.933805,,none,,0.0,yes,250405981,,way,11206,12.5,2882.44,-9110.56
17 Troutman Street,,,,49588,,Brooklyn,134.2,9,tag,1,40.6976544,block,-73.9337466,,none,,0.0,yes,250406006,,way,11206,13.1,2887.36,-9105.29
18 Dodworth Street,,,,49589,,Brooklyn,143.3,4,tag,1,40.6946776,block,-73.9299054,,none,,0.0,yes,250406014,,way,11221,12.2,3211.15,-9434.43
20 Dodworth Street,,,,49590,,Brooklyn,189.4,5,tag,1,40.6947123,block,-73.9298183,,none,,0.0,yes,250406043,,way,11221,12.0,3218.49,-9430.61
22 Dodworth Street,,,,49591,,Brooklyn,147.7,5,tag,1,40.6947868,block,-73.9298026,,none,,0.0,yes,250406073,,way,11221,13.0,3219.81,-9422.37
34 Ditmars Street,,,,49592,,Brooklyn,132.3,4,tag,1,40.6969208,block,-73.9328666,,none,,0.0,yes,250406210,,way,11221,12.1,2961.54,-9186.4
668 Bushwick Avenue,,,,49593,,Brooklyn,1012.9,7,tag,1,40.6970521,block,-73.9325511,,none,,0.0,apartments,250406386,,way,11221,21.3,2988.14,-9171.88
690 Bushwick Avenue,,,,49594,,Brooklyn,286.9,10,tag,1,40.6966491,block,-73.9316897,,none,,0.0,residential,250406394,,way,11221,18.3,3060.74,-9216.45
714 Bushwick Avenue,,,,49595,,Brooklyn,135.7,7,tag,1,40.6962465,block,-73.9308814,,none,,0.0,yes,250406410,,way,11221,12.2,3128.88,-9260.96
,,,,49596,,Brooklyn,411.6,5,tag,1,40.6960672,block,-73.9330904,,none,,0.0,yes,250406463,,way,,20.7,2942.67,-9280.78
893 Willoughby Avenue,,,,49597,,Brooklyn,251.7,6,tag,1,40.6962474,block,-73.9330003,,none,,0.0,apartments,250406470,,way,11221,16.8,2950.27,-9260.86
1089 Broadway,,,,49598,,Brooklyn,162.2,4,tag,1,40.6945284,block,-73.9304467,,none,,0.0,apartments,250406519,3,way,11221,13.8,3165.52,-9450.94
,,,,49599,,Brooklyn,135.6,14,tag,1,40.6950751,block,-73.928753,,none,,0.0,yes,250406529,,way,,13.8,3308.29,-9390.49
931 Willoughby Avenue,,,,49600,,Brooklyn,223.4,9,tag,1,40.696976,block,-73.9322221,,none,,0.0,yes,250406531,,way,11221,13.7,3015.86,-9180.29
,,,,49601,,Brooklyn,138.1,4,tag,1,40.6954414,block,-73.9321023,,none,,0.0,yes,250406540,,way,,12.4,3025.96,-9349.98
,,,,49602,,Brooklyn,349.0,5,tag,1,40.6971805,block,-73.9348706,,none,,0.0,apartments,250406599,3,way,,14.1,2792.61,-9157.68
1065A Broadway,,,,49603,,Brooklyn,405.2,4,tag,1,40.6949476,block,-73.9311034,,none,,0.0,apartments,250406614,,way,11221,19.3,3110.16,-9404.58
,,,,49604,,Brooklyn,576.3,5,tag,1,40.6951292,block,-73.9304871,,none,,0.0,yes,250406615,,way,,18.5,3162.12,-9384.5
,,,,49605,,Brooklyn,622.4,7,tag,1,40.6958705,block,-73.9327472,,none,,0.0,yes,250406628,,way,,21.3,2971.6,-9302.54
,,,,49606,Arion Hall,Brooklyn,960.0,9,tag,1,40.6984017,block,-73.9365144,,none,,0.0,yes,250408571,,way,,19.5,2654.05,-9022.65
12 Belvidere Street,,,,49607,,Brooklyn,138.9,5,tag,1,40.6983614,block,-73.9369575,,none,,0.0,yes,250408574,,way,11206,16.2,2616.7,-9027.11
13 Jefferson Street,,,,49608,,Brooklyn,312.5,4,tag,1,40.6974462,block,-73.935086,,none,,0.0,yes,250408578,,way,11206,16.8,2774.45,-9128.31
22 Melrose Street,,,,49609,,Brooklyn,149.0,4,tag,1,40.6978051,block,-73.9353505,,none,,0.0,yes,250408600,,way,11206,16.8,2752.16,-9088.61
32 Belvidere Street,,,,49610,,Brooklyn,130.5,4,tag,1,40.6988594,block,-73.9364716,,none,,0.0,yes,250408629,,way,11206,12.4,2657.66,-8972.05
34 Melrose Street,,,,49611,,Brooklyn,149.3,4,tag,1,40.6980232,block,-73.9351354,,none,,0.0,yes,250408634,,way,11206,13.7,2770.29,-9064.5
41 Melrose Street,,,,49612,,Brooklyn,130.9,4,tag,1,40.6983883,block,-73.9353203,,none,,0.0,yes,250408644,,way,11206,18.4,2754.7,-9024.13
45 Melrose Street,,,,49613,,Brooklyn,132.1,4,tag,1,40.6984419,block,-73.9352692,,none,,0.0,yes,250408646,,way,11206,17.0,2759.01,-9018.21
578 Bushwick Avenue,,,,49614,,Brooklyn,142.8,5,tag,1,40.6987701,block,-73.9353264,,none,,0.0,yes,250408648,3,way,11206,12.3,2754.19,-8981.92
,,,,49615,,Brooklyn,1488.2,10,tag,1,40.6983196,block,-73.9346435,,none,,0.0,apartments,250408654,,way,,21.3,2811.75,-9031.73
887 Broadway,,,,49616,,Brooklyn,203.1,4,tag,1,40.6982772,block,-73.9371124,,none,,0.0,yes,250408663,,way,11206,16.5,2603.64,-9036.42
889 Broadway,,,,49617,,Brooklyn,170.6,4,tag,1,40.6982148,block,-73.9370414,,none,,0.0,yes,250408664,,way,11206,16.5,2609.63,-9043.32
893 Broadway,,,,49618,,Brooklyn,153.0,4,tag,1,40.6981693,block,-73.9369595,,none,,0.0,yes,250408666,,way,11206,16.2,2616.53,-9048.35
895 Broadway,,,,49619,,Brooklyn,158.8,4,tag,1,40.6981253,block,-73.9368806,,none,,0.0,yes,250408667,,way,11206,16.8,2623.18,-9053.21
899 Broadway,,,,49620,,Brooklyn,181.9,4,tag,1,40.6980645,block,-73.9367079,,none,,0.0,yes,250408668,,way,11206,16.8,2637.73,-9059.93
907 Broadway,,,,49621,,Brooklyn,225.8,5,tag,1,40.6979082,block,-73.9363836,,none,,0.0,yes,250408670,,way,11206,13.1,2665.07,-9077.22
921 Broadway,,,,49622,,Brooklyn,139.3,4,tag,1,40.6976627,block,-73.9360581,,none,,0.0,yes,250408676,,way,11206,15.6,2692.51,-9104.36
929 Broadway,,,,49623,,Brooklyn,248.1,5,tag,1,40.6974934,block,-73.9356131,,none,,0.0,yes,250408678,,way,11206,18.3,2730.03,-9123.08
,,,,49624,,Brooklyn,410.5,5,tag,1,40.6974349,block,-73.9353163,,none,,0.0,yes,250408682,,way,,12.9,2755.04,-9129.55
,,,,49625,,Brooklyn,398.1,12,tag,1,40.6981543,block,-73.9343234,,none,,0.0,yes,250408686,,way,,14.9,2838.74,-9050.01
,,,,49626,,Brooklyn,185.0,4,tag,1,40.6980911,block,-73.9348689,,none,,0.0,yes,250408687,,way,,13.0,2792.76,-9057.0
15 Jefferson Street,,,,49627,,Brooklyn,144.4,4,tag,1,40.6975252,block,-73.9350015,,none,,0.0,yes,250408689,,way,11206,16.8,2781.58,-9119.56
905 Broadway,,,,49628,,Brooklyn,156.0,4,tag,1,40.6979099,block,-73.9364937,,none,,0.0,yes,250408690,,way,11206,15.3,2655.79,-9077.03
46 Melrose Street,,,,49629,,Brooklyn,142.1,4,tag,1,40.6982509,block,-73.9349243,,none,,0.0,yes,250408694,,way,11206,12.8,2788.09,-9039.32
,,,,49630,,Brooklyn,2191.9,44,tag,1,40.6995725,block,-73.9354683,,none,,0.0,apartments,250408697,,way,,18.5,2742.23,-8893.19
28 Melrose Street,,,,49631,,Brooklyn,167.1,5,tag,1,40.697904,block,-73.9352246,,none,,0.0,yes,250408706,,way,11206,18.7,2762.77,-9077.68
590 Bushwick Avenue,,,,49632,,Brooklyn,149.2,5,tag,1,40.6986074,block,-73.9350348,,none,,0.0,yes,250408710,,way,11206,12.3,2778.77,-8999.91
114 Forrest Street,,,,49633,,Context,681.5,8,tag,1,40.7029428,block,-73.9319552,,none,,0.0,yes,250410353,,way,11206,16.2,3038.36,-8520.52
,,,,49634,,Context,954.5,12,tag,1,40.702643,block,-73.9310814,,none,,0.0,yes,250410373,,way,,17.7,3112.02,-8553.67
139 Noll Street,,,,49635,,Context,136.9,8,tag,1,40.702973,block,-73.931361,,none,,0.0,yes,250410374,,way,11206,12.1,3088.45,-8517.18
141 Noll Street,,,,49636,,Context,134.1,8,tag,1,40.7030276,block,-73.9313059,,none,,0.0,yes,250410376,,way,11206,12.4,3093.09,-8511.14
188 Varet Street,,,,49637,,Context,452.5,4,tag,1,40.7034206,block,-73.9362681,,none,,0.0,yes,250410399,,way,11206,13.0,2674.81,-8467.69
198 Varet Street,,,,49638,,Context,2014.7,6,tag,1,40.7035097,block,-73.9358002,,none,,0.0,yes,250410401,,way,11206,30.4,2714.25,-8457.84
225 Cook Street,,,,49639,,Context,340.8,8,tag,1,40.7036107,block,-73.9338299,,none,,0.0,office,250410412,,way,11206,14.6,2880.33,-8446.67
24 Rock Street,,,,49640,,Context,4755.4,10,tag,1,40.7038428,block,-73.9319485,,none,,0.0,yes,250410418,,way,11206,19.8,3038.93,-8421.01
415 Bushwick Avenue,,,,49641,,Context,148.1,5,tag,1,40.7030646,block,-73.9371856,,none,,0.0,yes,250410443,,way,11206,15.2,2597.47,-8507.06
435 Bushwick Avenue,,,,49642,,Context,151.4,5,tag,1,40.7024522,block,-73.936932,,none,,0.0,yes,250410445,,way,11206,14.3,2618.85,-8574.76
443 Bushwick Avenue,,,,49643,,Context,144.5,7,tag,1,40.7023314,block,-73.9368873,,none,,0.0,yes,250410447,,way,11206,16.2,2622.62,-8588.13
459 Bushwick Avenue,,,,49644,,Context,147.4,8,tag,1,40.7017294,block,-73.9366313,,none,,0.0,yes,250410448,,way,11206,15.1,2644.19,-8654.69
461 Bushwick Avenue,,,,49645,,Context,147.8,8,tag,1,40.7016638,block,-73.9366033,,none,,0.0,yes,250410449,,way,11206,14.2,2646.55,-8661.95
463 Bushwick Avenue,,,,49646,,Context,145.7,8,tag,1,40.7015986,block,-73.9365741,,none,,0.0,yes,250410450,,way,11206,14.0,2649.02,-8669.16
465 Bushwick Avenue,,,,49647,,Context,142.2,8,tag,1,40.7015342,block,-73.9365455,,none,,0.0,yes,250410451,,way,11206,13.8,2651.43,-8676.28
9 Noll Street,,,,49648,,Context,1178.7,13,tag,1,40.7004437,block,-73.9360191,,none,,0.0,yes,250410452,,way,11206,19.9,2695.8,-8796.86
884 Flushing Avenue,,,,49649,,Context,138.2,8,tag,1,40.7018439,block,-73.936411,,none,,0.0,yes,250410468,,way,11206,13.8,2662.76,-8642.03
886 Flushing Avenue,,,,49650,,Context,143.8,8,tag,1,40.701866,block,-73.9363268,,none,,0.0,yes,250410469,,way,11206,14.4,2669.86,-8639.58
888 Flushing Avenue,,,,49651,,Context,136.7,8,tag,1,40.7018871,block,-73.9362427,,none,,0.0,yes,250410470,,way,11206,14.7,2676.95,-8637.25
890 Flushing Avenue,,,,49652,,Context,259.2,13,tag,1,40.7019573,block,-73.9360783,,none,,0.0,yes,250410471,,way,11206,18.3,2690.81,-8629.49
940 Flushing Avenue,,,,49653,,Context,228.6,4,tag,1,40.7025517,block,-73.9336402,,none,,0.0,yes,250410481,,way,11206,15.2,2896.33,-8563.76
95 Evergreen Avenue,,,,49654,,Context,2570.2,5,tag,1,40.7000607,block,-73.9321896,,none,,0.0,yes,250410483,,way,11206,25.3,3018.6,-8839.2
989 Flushing Avenue,,,,49655,,Context,138.7,6,tag,1,40.7031886,block,-73.9331394,,none,,0.0,yes,250410488,,way,11206,12.2,2938.54,-8493.34
,,,,49656,Public School 145,Context,2037.0,39,tag,1,40.7014557,block,-73.9322848,,none,,0.0,school,250410492,,way,,22.9,3010.58,-8684.96
222 Varet Street,,,,49657,,Context,757.7,10,tag,1,40.703779,block,-73.9344649,,none,,0.0,yes,250410493,,way,11206,12.9,2826.81,-8428.06
,,,,49658,,Context,1377.6,8,tag,1,40.7036528,block,-73.9351307,,none,,0.0,yes,250410494,,way,,16.7,2770.69,-8442.01
942 Flushing Avenue,,,,49659,,Context,323.4,9,tag,1,40.7025623,block,-73.9335421,,none,,0.0,yes,250410495,,way,11206,14.9,2904.6,-8562.6
43 Central Avenue,,,,49660,,Context,994.3,15,tag,1,40.7019653,block,-73.9314964,,none,,0.0,yes,250410499,,way,11206,18.1,3077.04,-8628.61
,,,,49661,,Context,760.5,4,tag,1,40.7033477,block,-73.9349448,,none,,0.0,yes,250410555,,way,,14.1,2786.35,-8475.75
,,,,49662,,Context,1455.0,5,tag,1,40.7030198,block,-73.9345226,,none,,0.0,yes,250410559,,way,,12.9,2821.94,-8512.01
,,,,49663,,Brooklyn,5013.2,6,tag,1,40.6997769,block,-73.9313193,,none,,0.0,yes,250410573,,way,,13.5,3091.97,-8870.59
,,,,49664,,Brooklyn,320.9,4,tag,1,40.6978828,block,-73.9287312,,none,,0.0,apartments,250411111,,way,,12.6,3310.13,-9080.03
116 Suydam Street,,,,49665,,Brooklyn,642.8,5,tag,1,40.6981401,block,-73.9282615,,none,,0.0,yes,250411113,,way,11221,18.0,3349.72,-9051.58
1251 DeKalb Avenue,,,,49666,,Brooklyn,282.2,12,tag,1,40.6966636,block,-73.927114,,none,,0.0,yes,250411128,,way,11221,19.2,3446.45,-9214.84
1259 DeKalb Avenue,,,,49667,,Brooklyn,142.1,9,tag,1,40.6967745,block,-73.9269166,,none,,0.0,yes,250411133,,way,11221,15.5,3463.09,-9202.58
544 Hart Street,,,,49668,,Brooklyn,164.0,10,tag,1,40.6964525,block,-73.9296331,,none,,0.0,yes,250411212,,way,11221,12.4,3234.1,-9238.18
546 Hart Street,,,,49669,,Brooklyn,171.5,8,tag,1,40.6964933,block,-73.9295595,,none,,0.0,yes,250411214,,way,11221,12.9,3240.3,-9233.67
548 Hart Street,,,,49670,,Brooklyn,166.4,8,tag,1,40.6965371,block,-73.9294876,,none,,0.0,yes,250411216,,way,11221,12.8,3246.37,-9228.83
550 Hart Street,,,,49671,,Brooklyn,162.1,8,tag,1,40.6965799,block,-73.9294177,,none,,0.0,yes,250411220,,way,11221,12.5,3252.26,-9224.1
552 Hart Street,,,,49672,,Brooklyn,165.9,8,tag,1,40.6966221,block,-73.9293476,,none,,0.0,yes,250411223,,way,11221,12.5,3258.17,-9219.42
554 Hart Street,,,,49673,,Brooklyn,166.7,11,tag,1,40.6966676,block,-73.9292798,,none,,0.0,yes,250411225,,way,11221,12.3,3263.89,-9214.4
69 Cedar Street,,,,49674,,Brooklyn,143.4,5,tag,1,40.6975393,block,-73.927165,,none,,0.0,yes,250411275,,way,11221,12.1,3442.15,-9118.01
715 Bushwick Avenue,,,,49675,,Brooklyn,148.8,6,tag,1,40.6965977,block,-73.9304255,,none,,0.0,yes,250411281,,way,11221,13.0,3167.31,-9222.12
717 Bushwick Avenue,,,,49676,,Brooklyn,152.2,6,tag,1,40.6965607,block,-73.9303527,,none,,0.0,yes,250411282,,way,11221,13.1,3173.44,-9226.22
,,,,49677,,Brooklyn,168.4,8,tag,1,40.696378,block,-73.929938,,none,,0.0,yes,250411320,,way,,15.0,3208.4,-9246.42
,,,,49678,,Brooklyn,1440.9,14,tag,1,40.6967644,block,-73.9275494,,none,,0.0,yes,250411321,,way,,31.7,3409.74,-9203.69
757 Bushwick Avenue,,,,49679,,Brooklyn,1039.9,20,tag,1,40.6957739,block,-73.9289228,,none,,0.0,yes,250411322,,way,11221,16.7,3293.98,-9313.21
,,,,49680,,Brooklyn,169.7,4,tag,1,40.6989538,block,-73.9271396,,none,,0.0,yes,250411332,,way,,13.4,3444.29,-8961.6
1008 Willoughby Avenue,,,,49681,,Brooklyn,142.5,9,tag,1,40.698793,block,-73.9287289,,none,,0.0,yes,250411758,,way,11221,14.9,3310.32,-8979.38
105 Suydam Street,,,,49682,,Brooklyn,156.9,9,tag,1,40.6983568,block,-73.9287249,,none,,0.0,yes,250411792,,way,11221,12.0,3310.66,-9027.61
,,,,49683,,Brooklyn,2520.9,12,tag,1,40.6995647,block,-73.9292157,,none,,0.0,apartments,250411802,,way,,18.6,3269.28,-8894.05
1203 Myrtle Avenue,,,,49684,,Brooklyn,137.3,4,tag,1,40.6975082,block,-73.9319873,,none,,0.0,yes,250411812,,way,11221,14.3,3035.66,-9121.44
1205 Myrtle Avenue,,,,49685,,Brooklyn,155.9,5,tag,1,40.6975308,block,-73.9318896,,none,,0.0,yes,250411813,,way,11221,14.9,3043.89,-9118.95
159 Evergreen Avenue,,,,49686,,Brooklyn,205.1,5,tag,1,40.6984671,block,-73.9298499,,none,,0.0,yes,250411854,,way,11221,13.4,3215.82,-9015.41
16 Charles Place,,,,49687,,Brooklyn,668.4,4,tag,1,40.6979608,block,-73.9315181,,none,,0.0,yes,250411862,,way,11221,16.8,3075.21,-9071.4
208 Evergreen Avenue,,,,49688,,Brooklyn,144.2,12,tag,1,40.6980105,block,-73.9299812,,none,,0.0,yes,250411863,,way,11221,13.7,3204.76,-9065.91
33 Troutman Street,,,,49689,,Brooklyn,136.1,4,tag,1,40.6981844,block,-73.9328922,,none,,0.0,yes,250411867,,way,11206,15.5,2959.38,-9046.68
45 Troutman Street,,,,49690,,Brooklyn,142.5,7,tag,1,40.6984024,block,-73.9324294,,none,,0.0,yes,250411879,,way,11206,16.8,2998.39,-9022.57
60 Jefferson Street,,,,49691,,Brooklyn,135.6,4,tag,1,40.6985973,block,-73.9328923,,none,,0.0,apartments,250411898,,way,11206,13.8,2959.37,-9001.02
64 Troutman Street,,,,49692,,Brooklyn,151.9,4,tag,1,40.698466,block,-73.9313766,,none,,0.0,yes,250411906,,way,11221,12.3,3087.13,-9015.54
659 Bushwick Avenue,,,,49693,,Brooklyn,138.6,5,tag,1,40.6976939,block,-73.9325422,,none,,0.0,yes,250411909,,way,11221,12.2,2988.89,-9100.92
665 Bushwick Avenue,,,,49694,,Brooklyn,150.7,4,tag,1,40.6976182,block,-73.9323935,,none,,0.0,yes,250411911,,way,11221,15.7,3001.42,-9109.28
699 Bushwick Avenue,,,,49695,,Brooklyn,157.7,9,tag,1,40.6969481,block,-73.931055,,none,,0.0,yes,250411924,,way,11221,14.8,3114.24,-9183.39
73 Jefferson Street,,,,49696,,Brooklyn,162.3,8,tag,1,40.6989668,block,-73.9329771,,none,,0.0,yes,250411929,,way,11206,15.0,2952.22,-8960.17
